idColar,acelerometroEixoX,acelerometroEixoY,acelerometroEixoZ,magnetometroEixoX,magnetometroEixoY,magnetometroEixoZ,giroscopioEixoX,giroscopioEixoY,giroscopioEixoZ,horario,data,velocidadeDeslocamento,comportamento
A2,-11781,8941,-15448,-199,-470,-1525,-5078,4802,-4717,161947.217,250515,000.0,Pastando
A2,-2446,7382,-11565,-751,-371,-1265,1427,-135,-153,162043.217,250515,002.5,Pastando
A2,-7040,5229,-14062,-1031,-424,-687,1676,11114,-3458,162045.217,250515,000.0,Pastando
A2,-3530,7434,-14354,-1113,-186,-853,2187,3453,-3954,162142.217,250515,000.0,Pastando
A2,-6169,7187,-10642,-1223,-157,-335,-6787,15203,-13682,162300.217,250515,000.0,Pastando
A2,-4984,5550,-11357,-1048,-323,-965,-3052,-4251,-5900,162302.217,250515,000.0,Pastando
A2,-4571,2551,-16028,-1193,790,-291,2501,725,6210,162437.217,250515,000.0,Pastando
A2,-10470,4212,-19093,-1254,583,-415,7935,-1189,-640,162439.217,250515,000.0,Pastando
A2,-3203,3605,-14155,-1294,272,-449,-2494,5709,-2303,162441.217,250515,000.0,Pastando
A2,-8065,11166,-11038,-665,1217,169,-4979,3588,-2003,162621.217,250515,000.0,Pastando
A2,-12592,4510,-16059,-1282,275,-296,504,-1587,-3000,162747.217,250515,000.0,Pastando
A2,-3983,4943,-10048,-349,1527,-207,-859,-2155,-3005,162945.217,250515,000.0,Pastando
A2,-760,10920,-12775,-205,-655,-1305,5262,-6632,7046,163016.217,250515,000.0,Pastando
A2,-5048,8283,-13461,-638,-539,-1177,3553,-4780,321,163018.217,250515,000.0,Pastando
A2,-2181,5217,-13038,-1201,-177,-286,946,12622,8310,163107.218,250515,000.0,Pastando
A2,-9520,10505,-12318,-610,1389,-231,1608,-1323,-5082,163219.218,250515,000.0,Pastando
A2,-783,13328,-3670,-889,1149,-225,-3706,-3615,3151,163944.218,250515,000.0,Pastando
A2,-5707,5412,-12205,-1288,307,-479,4530,-6518,5053,163947.218,250515,000.0,Pastando
A2,-1560,6699,-10738,-1190,-148,-576,-1758,-1912,8427,164203.218,250515,000.0,Pastando
A2,-1825,4100,-9308,-1256,186,-185,3410,1842,1473,164205.218,250515,000.0,Pastando
A2,-9335,3487,-12732,-1113,-307,-685,498,-1523,5434,164305.218,250515,000.0,Pastando
A2,-2373,5742,-14223,-1184,113,-780,4852,1631,-1881,164307.218,250515,000.0,Pastando
A2,-4924,8728,-13108,-734,-498,-1195,2980,2056,3098,164438.219,250515,000.0,Pastando
A2,-14188,6525,-10563,-349,-662,-1309,-2268,1241,-2299,164440.219,250515,000.0,Pastando
A2,-5579,5450,-15716,-1237,129,-685,-620,378,3559,164550.219,250515,000.0,Pastando
A2,1172,10621,-13251,-625,-326,-1413,1402,-1244,-2162,164552.219,250515,002.4,Pastando
A2,-21331,509,-13131,-321,-815,-1088,-4250,4638,-9123,164646.219,250515,000.0,Pastando
A2,-7958,9178,-10479,-699,-548,-1090,-1133,3221,-3690,164648.219,250515,000.0,Pastando
A2,-2799,6169,-13758,-693,-537,-1208,3177,-1130,4051,164844.219,250515,000.0,Pastando
A2,-2493,8849,-13898,-288,-445,-1534,-162,-2028,-5271,164846.219,250515,000.0,Pastando
A2,2528,8542,-9846,7,-400,-1537,1837,-4054,2022,165003.219,250515,003.2,Andando
A2,-1418,8845,-13585,-160,-501,-1467,-5357,3227,-2703,165005.219,250515,002.7,Andando
A2,818,5734,-13596,1275,257,-1064,1496,-186,1060,165034.219,250515,002.1,Andando
A2,2319,8479,-11565,1203,109,-1230,357,-3001,-1986,165036.219,250515,002.0,Andando
A2,-288,10083,-13005,1382,399,-906,4439,3389,-3565,165038.219,250515,000.0,Andando
A2,2402,9304,-12523,-221,1567,-239,609,335,-27,165055.219,250515,000.0,EmPe
A2,2270,10020,-12189,-256,1565,-232,83,374,-83,165058.219,250515,000.0,EmPe
A2,2278,9632,-11734,-256,1570,-277,-310,-169,807,165100.219,250515,000.0,EmPe
A2,1445,9055,-12984,630,1489,-214,-1259,-4434,4090,165103.219,250515,000.0,EmPe
A2,446,10108,-11566,521,1564,-485,-6206,2714,2916,165113.219,250515,000.0,Pastando
A2,-710,8734,-13093,920,1350,-479,67,-274,-923,165115.219,250515,000.0,Pastando
A2,-7087,8397,-11993,711,1432,-855,3110,-3084,-477,165124.219,250515,000.0,Pastando
A2,-5905,9975,-10220,895,1039,-1241,-5583,448,1198,165126.219,250515,000.0,Pastando
A2,-7950,8667,-11989,1010,99,-1441,-662,3418,-1137,165242.219,250515,000.0,Pastando
A2,-2772,14771,-11253,663,-39,-1549,2216,-5119,-963,165244.219,250515,000.0,Pastando
A2,-3376,7628,-13950,916,-98,-1412,818,-2611,-2564,165246.219,250515,000.0,Pastando
A2,-5693,8630,-8633,893,678,-1440,3704,4532,1202,165342.219,250515,000.0,Pastando
A2,-4165,7984,-11117,887,418,-1528,-109,1895,-324,165344.219,250515,000.0,Pastando
A2,-11034,10676,-12936,937,953,-1238,1941,-2613,-4677,165346.219,250515,000.0,Pastando
A2,-7411,1359,-12857,-3,1618,-562,7987,-5256,3968,165432.219,250515,000.0,Pastando
A2,-6186,5309,-15646,-1138,849,-355,9155,-3606,-60,165446.219,250515,000.0,Pastando
A2,-6483,4044,-11299,-668,1337,-129,-1009,4017,5451,165448.219,250515,000.0,Pastando
A2,-6270,5779,-14737,-1004,-330,-843,-3732,3647,-328,165530.219,250515,000.0,Pastando
A2,-20660,3073,-21779,-1263,98,-509,1745,771,434,165532.219,250515,000.0,Pastando
A2,-11814,6081,-15225,-1250,-40,-498,2563,-457,-2344,165607.219,250515,000.0,Pastando
A2,-7526,12501,-11295,-1136,-338,-564,371,2158,1072,165611.219,250515,000.0,Pastando
A2,-7651,7215,-16520,-931,1145,-320,-1536,2614,-2903,165626.219,250515,000.0,Pastando
A2,-9200,4937,-11300,-1235,577,-230,2678,10093,350,165628.219,250515,000.0,Pastando
A2,-11465,7475,-16004,-961,1125,-261,7428,-5813,4814,165708.220,250515,000.0,Pastando
A2,-1787,5150,-8186,-1245,632,-538,-2659,-1645,-145,165745.220,250515,000.0,Pastando
A2,-5034,10102,-13283,-1081,968,-498,-1833,-848,-3297,165747.220,250515,000.0,Pastando
A2,-5564,5358,-13548,-867,1150,13,6204,9903,5598,165749.220,250515,000.0,Pastando
A2,-3584,6473,-12125,-1292,410,-673,4709,-4503,3088,165810.220,250515,000.0,Pastando
A2,-9264,6664,-12835,-1302,281,-388,4596,-3675,3521,165812.220,250515,000.0,Pastando
A2,-9135,7006,-8498,-929,1157,-162,-279,-2513,5110,165936.220,250515,000.0,Pastando
A2,-8072,8305,-8550,-1043,973,-93,2861,1217,-1241,165938.220,250515,000.0,Pastando
A2,-7007,2161,-9523,-849,-540,-1082,-1627,5066,-558,170024.220,250515,000.0,Pastando
A2,-7741,8491,-10890,-774,-640,-1026,1529,-2600,-3871,170026.220,250515,000.0,Pastando
A2,-16077,7740,-13574,-555,-445,-1403,3322,-5436,2525,170049.220,250515,000.0,Pastando
A2,-8382,6476,-16025,-584,-429,-1381,4178,738,-2364,170051.220,250515,000.0,Pastando
A2,-5178,3666,-8670,-848,1162,-21,5293,-4208,9119,170131.220,250515,000.0,Pastando
A2,-9828,3825,-10478,-1210,196,58,-1652,5388,-117,170256.220,250515,000.0,Pastando
A2,-13733,8172,-13222,-603,1315,8,5382,-383,2041,170300.220,250515,000.0,Pastando
A2,-5981,4338,-11849,-877,1128,-43,170,-4748,-325,170340.220,250515,000.0,Pastando
A2,-7966,-2965,-19341,-786,1277,-255,11749,-6693,8480,170342.220,250515,000.0,Pastando
A2,-1854,4876,-6725,-203,-320,-1576,1123,1450,497,170557.220,250515,000.0,Pastando
A2,-6411,10142,-13342,-700,-433,-1273,-3747,-1406,-2217,170559.220,250515,000.0,Pastando
A2,-9897,12319,-9153,-870,-338,-1145,-1801,-155,709,170639.220,250515,000.0,Pastando
A2,-4677,7743,-13799,-343,-462,-1485,1561,1597,-223,170641.220,250515,000.0,Pastando
A2,8452,14167,-14250,1391,622,-777,1217,-3031,-6141,170716.220,250515,003.2,Andando
A2,-964,9636,-13035,1169,277,-1243,-21,344,-1069,170719.220,250515,002.8,Andando
A2,1251,7249,-17127,1218,509,-1197,-5537,-3532,4645,170722.220,250515,003.6,Andando
A2,340,9125,-13327,885,1374,-471,5788,-1749,3923,170818.220,250515,003.1,Andando
A2,4849,7091,-11349,-228,1566,-502,819,3516,-2668,170837.220,250515,000.0,EmPe
A2,5282,9763,-11513,-161,1596,-309,48,384,60,170850.220,250515,000.0,EmPe
A2,2752,9519,-12377,-38,1609,-186,468,1785,-1695,170854.220,250515,000.0,EmPe
A2,-347,9519,-12651,-487,1474,-187,895,3466,-1078,170857.220,250515,000.0,EmPe
A2,5058,9688,-12024,14,1608,-217,1146,1092,-289,170909.220,250515,000.0,EmPe
A2,5115,10024,-11591,-24,1608,-253,-98,130,316,170912.220,250515,000.0,EmPe
A2,-603,9037,-12973,-661,1405,-326,247,361,144,170945.220,250515,000.0,EmPe
A2,8096,7917,-12749,1394,606,-637,-1871,-5183,-12428,171117.221,250515,003.2,Andando
A2,-1741,5145,-5183,1365,783,-443,6631,10245,-3046,171119.221,250515,004.7,Andando
A2,2065,5087,-9138,1217,31,-1113,-5401,-17222,7742,171122.221,250515,004.5,Andando
A2,-3533,12300,-17435,1387,180,-786,9726,-17557,-8099,171124.221,250515,005.1,Andando
A2,-117,12140,-14629,1270,296,-1074,-4050,127,6021,171127.221,250515,003.1,Andando
A2,5462,7830,-13372,1297,534,-1021,-2192,2314,283,171130.221,250515,003.4,Andando
A2,191,10467,-11196,1126,43,-1310,2544,10342,-5777,171132.221,250515,003.3,Andando
A2,-2393,8264,-10561,1257,48,-1113,-1380,-2829,1952,171134.221,250515,003.2,Andando
A2,2746,12641,-14842,1244,322,-1181,-3807,-5450,7631,171136.221,250515,003.2,Andando
A2,-605,8761,-12092,1206,65,-1170,314,9047,-5422,171139.221,250515,003.0,Andando
A2,-12836,9406,-5487,741,337,-1586,7425,-11716,18240,171144.221,250515,000.0,Pastando
A2,-14538,8145,-13647,509,869,-1604,-5611,3301,-1561,171147.221,250515,000.0,Pastando
A2,-5836,13624,-13113,381,-199,-1667,3442,-810,5971,171234.221,250515,000.0,Pastando
A2,-7897,11032,-9301,348,99,-1699,6679,-10366,1618,171236.221,250515,000.0,Pastando
A2,-2562,2249,-17497,-278,-172,-1609,3566,-33,13046,171442.221,250515,000.0,Pastando
A2,-4664,7387,-12703,-200,-515,-1467,2351,1097,224,171558.221,250515,000.0,Pastando
A2,-10245,8495,-11434,-217,1584,-398,1848,-3348,2738,171638.221,250515,000.0,Pastando
A2,-1902,6016,-11322,1046,859,-1166,-3472,2353,-1140,171931.221,250515,000.0,Pastando
A2,-9447,5858,-16911,391,1581,-513,-2746,334,-5309,171941.221,250515,000.0,Pastando
A2,-13992,8005,-14365,1089,26,-1306,2088,-4311,2004,172115.221,250515,000.0,Pastando
A2,1057,9285,-12234,1223,232,-1183,-4474,-2178,4912,172118.221,250515,000.0,Pastando
A2,-12030,9745,-6026,-530,-259,-1479,300,-1445,-502,172317.221,250515,000.0,Pastando
A2,-468,5335,-10727,1109,1050,-949,2212,-6208,-219,172439.222,250515,000.0,Pastando
A2,-3256,10042,-14550,1117,364,-1320,-198,4067,-3698,172603.222,250515,000.0,Pastando
A2,-5044,6426,-8914,-1214,-164,-639,-2952,-1340,3495,172750.222,250515,000.0,Pastando
A2,-9421,8709,-7337,-569,1280,164,70,3159,1684,172918.222,250515,000.0,Pastando
A2,-7721,4729,-12589,-1193,619,-55,-1156,-236,-6130,172920.222,250515,000.0,Pastando
A2,-538,7017,-10165,354,1591,-477,278,4523,-11412,173009.222,250515,000.0,Pastando
A2,-2069,9468,-13309,-416,1508,-295,-5965,3489,-3719,173011.222,250515,000.0,Pastando
A2,-8140,10385,-8417,-959,1023,-24,-930,-1460,-1474,173020.222,250515,000.0,Pastando
A2,-5940,9788,-10193,-1230,633,-366,-2063,1647,644,173022.222,250515,000.0,Pastando
A2,-11431,11249,-11634,34,1598,-225,2094,-1645,487,173053.222,250515,000.0,Pastando
A2,-17353,10857,-13438,288,1591,-479,-1064,-1675,-4395,173055.222,250515,000.0,Pastando
A2,-14025,9553,-11484,-1264,45,-341,-1369,829,-1863,173137.222,250515,000.0,Pastando
A2,-10273,5324,-10898,-729,1182,101,-2558,-624,-8018,173220.222,250515,000.0,Pastando
A2,-1319,4136,-7526,-840,933,320,4306,8657,3398,173222.222,250515,000.0,Pastando
A2,-13508,6545,-17265,-1035,961,-24,4610,-1745,1668,173448.222,250515,000.0,Pastando
A2,-9805,7491,-4663,-46,1611,-297,-1655,-7360,-499,173508.222,250515,000.0,Pastando
A2,-9891,6876,-8081,453,1496,-933,-1492,-2038,-2286,173510.222,250515,000.0,Pastando
A2,-2713,7231,-9071,220,1593,-268,2477,-3550,2198,173531.222,250515,000.0,Pastando
A2,-13552,10136,-8028,-687,1257,31,-1079,1244,-4405,173807.223,250515,000.0,Pastando
A2,-4240,7728,-9615,-799,1250,-229,-3986,-264,-3608,173810.223,250515,000.0,Pastando
A2,-4535,7110,-11179,-965,1081,-258,-5857,151,1153,173830.223,250515,000.0,Pastando
A2,-5945,5484,-9492,-1151,698,41,2175,-1470,-3132,173832.223,250515,000.0,Pastando
A2,-6000,9755,-9416,407,1570,-699,-3317,1272,-3288,174207.223,250515,000.0,Pastando
A2,-4715,11957,-12109,909,1254,-905,-1781,2952,-4160,174210.223,250515,000.0,Pastando
A2,-10142,8696,-13133,1075,1050,-979,-1455,-2410,-8201,174329.223,250515,000.0,Pastando
A2,-11626,8188,-9661,352,1500,-964,-6665,-2521,116,174331.223,250515,000.0,Pastando
A2,-7584,5012,-11785,496,162,-1739,2129,7878,578,174343.223,250515,000.0,Pastando
A2,-6202,6271,-6574,-667,-576,-1128,2395,2731,101,174948.223,250515,000.0,Pastando
A2,-11885,15104,-6383,-951,-492,-833,-10152,1555,-4955,174950.223,250515,000.0,Pastando
A2,-2331,4994,-9402,-1185,-174,-686,-1210,3380,-1141,175044.224,250515,000.0,Pastando
A2,-5570,6146,-15350,989,1149,-978,-872,233,-3276,175544.224,250515,000.0,Pastando
A2,6728,10305,-10348,1113,1073,6,247,195,177,180158.224,250515,000.0,Deitado
A2,7328,8565,-11647,1317,818,-179,42,-842,2713,180200.224,250515,000.0,Deitado
A2,4244,10571,-11459,1186,1064,-200,140,546,-147,180214.224,250515,000.0,Deitado
A2,4382,10436,-11400,1177,1072,-183,-58,277,100,180217.224,250515,000.0,Deitado
A2,4323,10371,-11392,1175,1055,-240,168,408,59,180219.224,250515,000.0,Deitado
A2,4553,10531,-11187,1152,1086,-166,174,375,-212,180222.224,250515,000.0,Deitado
A2,6556,10326,-10545,1180,1003,-10,185,308,-29,180225.224,250515,000.0,Deitado
A2,5061,10152,-11365,1244,951,-210,120,255,108,180234.224,250515,000.0,Deitado
A2,5299,10463,-11085,1234,987,-158,-157,409,159,180237.224,250515,000.0,Deitado
A2,5036,10636,-10888,1214,993,-143,-14,85,320,180240.224,250515,000.0,Deitado
A2,5372,10604,-10924,1213,1013,-153,203,281,62,180243.224,250515,000.0,Deitado
A2,5281,10566,-10923,1212,987,-171,156,427,-124,180246.224,250515,000.0,Deitado
A2,5337,10683,-10714,1195,985,-104,204,315,-105,180249.224,250515,000.0,Deitado
A2,5412,10701,-10921,1204,1014,-133,205,416,-29,180251.224,250515,000.0,Deitado
A2,9017,9690,-9702,1081,1030,98,396,531,-1273,180254.224,250515,000.0,Deitado
A2,7890,9954,-10050,926,1189,73,274,23,273,180257.224,250515,000.0,Deitado
A2,7686,10352,-9811,970,1168,139,142,270,-75,180300.224,250515,000.0,Deitado
A2,7610,10319,-9861,972,1165,78,176,370,25,180303.224,250515,000.0,Deitado
A2,4742,11988,-7934,308,1459,123,-1041,3636,-3247,180317.225,250515,000.0,Deitado
A2,10341,16465,-7956,28,1381,339,-4136,3562,-3199,180319.225,250515,000.0,Deitado
A2,6764,9998,-10627,1104,1094,-40,216,268,-90,180339.225,250515,000.0,Deitado
A2,6639,10058,-10776,1089,1108,-21,240,256,16,180342.225,250515,000.0,Deitado
A2,6868,10023,-10566,1082,1090,-26,31,328,109,180345.225,250515,000.0,Deitado
A2,6845,9952,-10719,1092,1106,0,190,325,55,180348.225,250515,000.0,Deitado
A2,6718,10079,-10631,1111,1085,-38,184,324,-13,180351.225,250515,000.0,Deitado
A2,6762,9974,-10561,1100,1076,2,222,303,49,180354.225,250515,000.0,Deitado
A2,6870,9977,-10625,1099,1089,18,239,354,-49,180357.225,250515,000.0,Deitado
A2,6888,10154,-10511,1084,1120,-26,-2,370,112,180408.225,250515,000.0,Deitado
A2,7036,10176,-10449,1079,1101,-22,148,387,24,180411.225,250515,000.0,Deitado
A2,5909,8136,-11928,1208,949,-43,5272,3844,-5563,180414.225,250515,000.0,Deitado
A2,6870,10381,-10340,1010,1133,70,798,713,-126,180417.225,250515,000.0,Deitado
A2,6889,10597,-10127,1035,1136,52,177,189,157,180420.225,250515,000.0,Deitado
A2,6939,10477,-10153,1050,1129,102,160,427,32,180438.225,250515,000.0,Deitado
A2,6909,10461,-10218,1028,1115,65,233,395,-69,180441.225,250515,000.0,Deitado
A2,6876,10486,-10213,1051,1122,57,183,217,39,180444.225,250515,000.0,Deitado
A2,7408,10198,-10228,1094,1048,71,53,244,104,180446.225,250515,000.0,Deitado
A2,7417,10397,-9932,1082,1079,18,161,299,34,180449.225,250515,000.0,Deitado
A2,7465,10135,-9996,1014,1112,85,426,182,152,180516.225,250515,000.0,Deitado
A2,6810,10611,-9527,1007,1131,101,-934,-112,3,180519.225,250515,000.0,Deitado
A2,7966,9775,-10063,984,1131,120,-245,54,114,180522.225,250515,000.0,Deitado
A2,7583,9391,-10435,992,1140,55,1302,871,-224,180525.225,250515,000.0,Deitado
A2,7214,10899,-9751,987,1146,56,166,198,-263,180528.225,250515,000.0,Deitado
A2,7608,9231,-10374,1012,1109,72,1393,696,-31,180530.225,250515,000.0,Deitado
A2,7017,10905,-9552,983,1135,111,342,211,104,180533.225,250515,000.0,Deitado
A2,7974,10231,-10097,1009,1125,100,128,476,-224,180535.225,250515,000.0,Deitado
A2,7481,10375,-9952,1037,1099,114,309,261,-138,180541.225,250515,000.0,Deitado
A2,7560,10229,-10385,1029,1107,89,386,-169,241,180543.225,250515,000.0,Deitado
A2,7620,10348,-9835,1032,1102,62,1526,585,-377,180546.225,250515,000.0,Deitado
A2,6932,10333,-9824,1012,1132,60,171,-350,718,180549.225,250515,000.0,Deitado
A2,7172,10917,-9780,991,1163,67,231,109,75,180552.225,250515,000.0,Deitado
A2,8063,9924,-10244,985,1134,78,-296,-232,181,180555.225,250515,000.0,Deitado
A2,6641,10460,-10112,987,1144,112,316,-115,108,180632.225,250515,000.0,Deitado
A2,7174,10433,-10397,994,1169,41,253,825,-280,180635.225,250515,000.0,Deitado
A2,7130,10584,-10111,1012,1144,80,-669,-310,69,180638.225,250515,000.0,Deitado
A2,7526,10768,-10111,1021,1144,71,55,474,-152,180643.225,250515,000.0,Deitado
A2,7215,10592,-10138,1047,1111,23,372,203,258,180646.225,250515,000.0,Deitado
A2,6990,10942,-9939,1029,1125,84,137,-121,460,180649.225,250515,000.0,Deitado
A2,7646,9792,-10466,1042,1133,81,-71,164,120,180652.225,250515,000.0,Deitado
A2,6818,10406,-10158,1030,1123,58,-254,111,560,180706.225,250515,000.0,Deitado
A2,6310,10762,-9947,1022,1130,59,160,-10,-104,180712.225,250515,000.0,Deitado
A2,6786,10583,-10145,1041,1122,22,133,360,-25,180715.225,250515,000.0,Deitado
A2,6835,11217,-9875,1038,1140,74,308,697,-227,180718.225,250515,000.0,Deitado
A2,7261,10548,-10276,1030,1125,85,1396,942,-337,180721.225,250515,000.0,Deitado
A2,6656,11232,-9808,1029,1128,2,14,-107,410,180724.225,250515,000.0,Deitado
A2,7045,10713,-10302,1008,1145,79,75,350,-252,180727.225,250515,000.0,Deitado
A2,5803,10136,-9586,1013,1150,69,-325,-87,16,180737.225,250515,000.0,Deitado
A2,6486,10528,-10225,1002,1133,73,526,-501,905,180740.225,250515,000.0,Deitado
A2,6566,11035,-10296,1001,1134,96,581,-209,454,180742.225,250515,000.0,Deitado
A2,7552,10297,-10693,1010,1151,29,1090,880,91,180745.225,250515,000.0,Deitado
A2,7674,9155,-10455,1038,1107,34,823,405,163,180852.225,250515,000.0,Deitado
A2,7114,10321,-10008,1031,1106,123,101,-144,638,180855.225,250515,000.0,Deitado
A2,7561,10641,-9922,1007,1133,66,544,691,-553,180858.225,250515,000.0,Deitado
A2,6662,10148,-10389,1035,1137,2,260,164,157,180936.225,250515,000.0,Deitado
A2,6714,10805,-10220,1028,1135,37,33,383,64,180939.225,250515,000.0,Deitado
A2,6962,10785,-10028,1017,1139,65,-99,443,72,180942.225,250515,000.0,Deitado
A2,6850,9675,-10862,1078,1110,-66,93,8,-275,180945.225,250515,000.0,Deitado
A2,6852,10015,-10418,1013,1172,31,71,590,-230,180948.225,250515,000.0,Deitado
A2,6828,9976,-10404,1043,1114,93,385,834,-411,180951.225,250515,000.0,Deitado
A2,7347,9733,-10129,1022,1131,55,1127,736,-103,180954.225,250515,000.0,Deitado
A2,7532,10244,-9942,1011,1128,86,440,275,-128,180956.225,250515,000.0,Deitado
A2,7287,9512,-10541,1016,1145,69,471,698,-132,181018.225,250515,000.0,Deitado
A2,8026,10686,-10443,1005,1145,18,-1182,-611,1008,181020.225,250515,000.0,Deitado
A2,7253,9760,-10573,1036,1134,19,129,895,-565,181023.225,250515,000.0,Deitado
A2,7049,11006,-9763,1027,1128,29,273,517,-1,181026.225,250515,000.0,Deitado
A2,7187,10599,-10041,1015,1131,83,298,981,-598,181029.225,250515,000.0,Deitado
A2,6914,10190,-10306,1006,1146,27,-169,467,-65,181031.225,250515,000.0,Deitado
A2,6628,10883,-9729,985,1169,91,-369,506,-228,181034.225,250515,000.0,Deitado
A2,6641,9975,-10687,1059,1117,-30,521,598,-404,181102.225,250515,000.0,Deitado
A2,6938,9580,-11027,1059,1133,13,1085,674,35,181104.225,250515,000.0,Deitado
A2,6720,10250,-10534,1043,1121,39,49,595,-52,181107.225,250515,000.0,Deitado
A2,7230,10527,-10314,1052,1137,-12,237,833,-685,181113.225,250515,000.0,Deitado
A2,7044,10108,-10573,1052,1112,7,1103,585,-200,181115.225,250515,000.0,Deitado
A2,6389,11474,-9543,1054,1126,21,-98,719,-205,181117.225,250515,000.0,Deitado
A2,6309,10545,-10323,1033,1153,9,-162,514,-335,181150.225,250515,000.0,Deitado
A2,5803,11191,-10002,1032,1140,3,-34,-492,696,181152.225,250515,000.0,Deitado
A2,6557,11202,-10021,1042,1118,25,185,292,44,181155.225,250515,000.0,Deitado
A2,6500,11237,-10044,1018,1152,52,107,500,35,181158.225,250515,000.0,Deitado
A2,6368,11051,-10129,1064,1121,44,354,1032,-776,181201.225,250515,000.0,Deitado
A2,6881,9911,-10689,1033,1142,27,-443,104,290,181204.225,250515,000.0,Deitado
A2,6329,10836,-10088,1019,1138,46,-610,48,-83,181207.225,250515,000.0,Deitado
A2,5528,9424,-11515,1005,1220,-62,146,448,115,181226.225,250515,000.0,Deitado
A2,4556,10444,-11110,969,1222,-49,-1423,-506,-548,181229.225,250515,000.0,Deitado
A2,4565,10743,-10880,994,1223,-127,615,1488,-689,181231.225,250515,000.0,Deitado
A2,4909,10619,-11200,956,1255,-139,-366,-582,834,181234.225,250515,000.0,Deitado
A2,4402,10849,-11470,973,1253,-126,959,1215,-487,181244.225,250515,000.0,Deitado
A2,4485,9932,-11529,964,1258,-93,-156,-226,238,181247.225,250515,000.0,Deitado
A2,1600,9568,-12430,1044,1221,-364,467,745,328,181315.225,250515,000.0,Deitado
A2,2735,9229,-12799,1068,1214,-356,677,226,904,181318.225,250515,000.0,Deitado
A2,1804,9872,-12021,1079,1197,-296,-219,337,-631,181321.225,250515,000.0,Deitado
A2,1668,9802,-12139,1039,1236,-254,304,161,-377,181323.225,250515,000.0,Deitado
A2,4283,10251,-11422,1005,1203,-196,212,350,-122,181406.225,250515,000.0,Deitado
A2,4117,10077,-11508,1013,1209,-210,-550,73,-156,181411.225,250515,000.0,Deitado
A2,4286,10276,-11627,1051,1204,-204,-69,104,445,181427.225,250515,000.0,Deitado
A2,4604,10050,-11715,1034,1197,-201,-847,-99,116,181429.225,250515,000.0,Deitado
A2,3801,10629,-11066,1045,1195,-141,595,-92,169,181432.225,250515,000.0,Deitado
A2,4577,9934,-11693,1050,1196,-77,-58,260,58,181449.225,250515,000.0,Deitado
A2,4338,10848,-11212,1061,1165,-139,-49,807,-219,181451.225,250515,000.0,Deitado
A2,3226,11307,-11526,1017,1200,-156,-62,306,1871,181454.225,250515,000.0,Deitado
A2,4426,10313,-10754,995,1212,-56,-431,-1,-118,181539.225,250515,000.0,Deitado
A2,4808,10426,-11026,1014,1208,-48,506,441,-87,181542.225,250515,000.0,Deitado
A2,5052,10514,-10965,1025,1173,-53,426,525,-365,181545.225,250515,000.0,Deitado
A2,5093,10405,-11160,1015,1189,-72,239,618,34,181549.225,250515,000.0,Deitado
A2,5451,10189,-11235,1007,1200,-100,-341,89,60,181552.225,250515,000.0,Deitado
A2,5509,9653,-11524,1008,1196,-100,796,528,282,181555.225,250515,000.0,Deitado
A2,5230,10895,-10732,1003,1208,-84,169,364,-104,181558.225,250515,000.0,Deitado
A2,5353,9242,-11633,997,1218,-104,837,503,172,181633.226,250515,000.0,Deitado
A2,2642,10580,-10673,985,1221,-86,579,266,-220,181639.226,250515,000.0,Deitado
